d_measured,depth,D,mean_branches,n_primary_dendrites,branch_angle,total_length,num_neurons
1.4635588,4.0,1.197539,1.4158324,3.0,0.34196883,256.46207,28.0
1.525482,4.0,1.7269778,1.8280694,6.0,0.38204452,718.5554,9.0
1.477154,10.0,1.176358,1.8206682,6.0,0.08422708,450.30637,5.0
1.6073136,8.0,1.0579154,1.8583554,5.0,2.9272723,561.583,12.0
1.3688927,10.0,1.6547207,1.8308401,4.0,1.5005951,357.79254,28.0
1.6495426,7.0,1.2639053,1.5539155,3.0,2.077628,668.2393,12.0
1.2631422,4.0,1.4674762,1.4511206,5.0,0.54893494,144.27339,7.0
1.5713018,10.0,1.2929964,1.5286456,6.0,0.7100989,369.91217,16.0
1.4576044,8.0,1.8280753,1.3779752,5.0,2.3967862,439.90585,14.0
1.4689413,5.0,1.795292,1.3173354,6.0,2.8550456,400.98602,15.0
1.036903,8.0,1.9179081,1.150208,4.0,3.0823405,62.313545,5.0
1.5586315,9.0,1.3206162,1.8283324,3.0,3.129457,461.2865,27.0
1.528379,4.0,1.7798129,1.2484952,3.0,3.0204206,650.03064,16.0
1.2021862,9.0,1.9241058,1.0191197,7.0,0.11523921,774.46313,24.0
1.5099179,3.0,1.6042163,1.3037645,5.0,2.843792,824.8551,17.0
1.070363,9.0,1.4502406,1.2424647,5.0,0.76357687,50.597614,9.0
1.6261287,6.0,1.1497239,1.7438538,5.0,1.3076605,905.45593,13.0
1.425441,9.0,1.5500073,1.4140323,5.0,1.4175805,465.84207,26.0
1.5567771,11.0,1.2611103,1.5844707,8.0,0.19510816,821.81464,5.0
1.4383337,9.0,1.4686809,1.9512576,7.0,0.9057349,848.67395,17.0
1.3466381,3.0,1.1484615,1.806688,8.0,0.9996386,150.59265,11.0
1.4812638,3.0,1.1686555,1.8369648,6.0,0.15094845,977.98285,23.0
1.4839779,10.0,1.2226474,1.7837791,5.0,1.6398989,974.93933,23.0
1.3272809,9.0,1.9527593,1.1918476,5.0,2.1784441,445.92474,26.0
1.4396114,6.0,1.9802452,1.4503416,4.0,3.0441294,638.0504,18.0
1.2644473,9.0,1.011518,1.0265075,6.0,0.07704928,124.454796,11.0
1.3284078,7.0,1.9500785,1.649508,6.0,1.82319,530.90216,21.0
1.0872374,9.0,1.1628677,1.2268187,3.0,1.6021887,60.38267,18.0
1.5309234,6.0,1.7827934,1.6867071,4.0,0.7715158,752.4563,13.0
0.9050163,11.0,1.6534438,1.9697471,6.0,0.8637413,909.5352,27.0
1.3116432,9.0,1.6725917,1.99389,6.0,2.3315299,195.53496,10.0
1.3624244,8.0,1.7193394,1.8119435,7.0,1.4943556,253.07172,11.0
1.4821825,7.0,1.4803187,1.6293126,8.0,1.7598714,288.12683,17.0
1.5169749,5.0,1.3378856,1.5420254,6.0,1.4461231,602.8886,23.0
1.2303,9.0,1.7432445,1.4946508,7.0,2.1090133,641.3528,27.0
1.4279307,5.0,1.504759,1.7553648,6.0,2.0918026,179.52156,18.0
1.2102014,10.0,1.7786357,1.0907207,5.0,1.2709924,132.97334,10.0
1.5326489,4.0,1.23048,1.1088741,7.0,1.8342056,479.6475,14.0
1.5961581,9.0,1.4424154,1.3121964,5.0,1.3302735,834.77313,9.0
1.0757297,10.0,1.1912996,1.3122361,8.0,0.74349385,52.852066,9.0
1.6248273,10.0,1.2329279,1.7601644,6.0,2.943736,812.0488,11.0
1.269713,5.0,1.5530549,1.8155308,6.0,3.1369975,148.611,12.0
1.4622695,10.0,1.5705495,1.5114002,5.0,0.26675215,380.39398,22.0
1.5566574,10.0,1.374833,1.907909,3.0,2.7972283,425.8234,22.0
1.1307149,5.0,1.1468288,1.370125,7.0,2.932959,82.56792,12.0
1.6232302,11.0,1.2348895,1.5980693,3.0,0.576582,921.6733,6.0
1.4448271,10.0,1.5184379,1.566456,5.0,2.4312282,398.0164,28.0
1.4811362,10.0,1.1972274,1.1127175,8.0,1.9719325,627.22,15.0
1.4419775,6.0,1.2723908,1.1023716,4.0,1.9693884,613.58026,4.0
1.4801855,4.0,1.4159786,1.1352173,6.0,0.26880237,284.6024,15.0
1.5585521,7.0,1.0747423,1.3918577,5.0,0.75557965,564.45685,4.0
1.41462,7.0,1.7583288,1.8612034,7.0,2.601078,387.14365,3.0
1.4841796,8.0,1.6701771,1.538452,3.0,2.821626,367.18472,16.0
1.5066371,11.0,1.5051998,1.4418446,4.0,2.9685473,525.8026,9.0
1.4401389,3.0,1.6577948,1.0941474,8.0,1.2666042,434.5425,27.0
1.4460181,6.0,1.3514704,1.9024674,5.0,0.27291614,570.6672,5.0
1.3502259,9.0,1.9489003,1.9061809,6.0,2.1811721,713.2814,12.0
1.5353715,10.0,1.1899165,1.5510347,7.0,1.2151613,252.64194,18.0
1.4259357,9.0,1.8137697,1.8632169,5.0,2.4247482,198.61684,24.0
1.3067241,10.0,1.7419903,1.9560021,7.0,0.74560684,251.62651,6.0
1.5419979,4.0,1.3723053,1.8112637,4.0,2.4159715,553.41766,22.0
1.3801963,7.0,1.6168079,1.3789326,5.0,3.1062107,605.2368,27.0
1.4858177,7.0,1.9546885,1.9880005,3.0,0.78074235,587.20856,17.0
1.3768365,10.0,1.9886509,1.1261626,6.0,2.2490754,380.6831,20.0
1.554962,8.0,1.5400901,1.7034869,3.0,1.5688063,678.3427,25.0
1.4120853,4.0,1.8241245,1.8603026,8.0,0.8680376,151.76059,27.0
1.6467947,11.0,1.0218397,1.4295477,4.0,0.7250531,907.46075,16.0
1.5077009,4.0,1.3198849,1.5082451,5.0,1.2230693,666.30743,4.0
1.2730979,4.0,1.8382909,1.0439233,6.0,2.3391113,797.97577,30.0
1.2706083,10.0,1.165678,1.9616373,6.0,2.023316,96.17909,19.0
1.4949616,8.0,1.5106772,1.442636,4.0,0.41345814,577.67804,10.0
1.4290259,6.0,1.8659602,1.336102,7.0,2.4329872,994.0568,11.0
1.5490619,4.0,1.0287828,1.4395427,5.0,2.9479852,863.80566,9.0
1.442194,6.0,1.7340407,1.3274881,6.0,2.0662725,662.301,16.0
1.4797037,9.0,1.5661141,1.443655,5.0,0.42896903,496.73593,21.0
1.5726945,6.0,1.2187428,1.8117383,7.0,0.62473935,339.74396,26.0
1.4979732,7.0,1.4050212,1.3728807,7.0,1.8476901,322.65753,9.0
1.3182092,10.0,1.8677956,1.7967103,6.0,3.0140042,407.47266,28.0
1.5355197,9.0,1.1297516,1.9168272,5.0,2.3973858,768.3425,27.0
1.4168497,11.0,1.5428703,1.0673152,7.0,1.5177875,391.5417,14.0
1.3750714,7.0,1.8322561,1.7446191,5.0,1.3543103,847.5839,17.0
1.4339409,10.0,1.2338427,1.326142,8.0,1.6461487,650.3915,28.0
1.5140733,4.0,1.2829497,1.8798152,6.0,2.424491,720.9784,23.0
1.4685268,7.0,1.7464932,1.212895,4.0,2.0071092,243.62923,23.0
1.3300436,8.0,1.3773061,1.0243267,7.0,0.74481255,808.6878,16.0
1.6029708,8.0,1.0921329,1.7612019,7.0,2.1126513,882.9442,3.0
1.5667043,8.0,1.4343207,1.5244263,6.0,2.9792128,706.7803,12.0
1.589175,9.0,1.081329,1.06228,3.0,2.055496,375.24026,11.0
1.4361726,5.0,1.8717101,1.4207082,8.0,3.0905054,309.59415,10.0
1.5718536,10.0,1.581229,1.5685103,4.0,0.71861017,968.678,6.0
1.2014567,7.0,1.0090514,1.2616969,3.0,0.23735072,92.70247,24.0
1.3245091,4.0,1.2015787,1.2068607,6.0,0.21566138,199.5885,10.0
1.4218575,7.0,1.3435987,1.4770803,5.0,2.4348316,264.56207,8.0
1.0131817,10.0,1.2881585,1.1828018,7.0,1.3776616,51.19877,6.0
1.4124206,5.0,1.9682486,1.0338424,7.0,1.9773576,198.76234,24.0
1.4095317,3.0,1.6518734,1.8039376,8.0,2.7566836,499.924,26.0
1.5233972,3.0,1.2174082,1.9267861,5.0,2.584802,642.70374,10.0
1.3944155,8.0,1.0541047,1.3174402,7.0,1.7816604,170.05423,15.0
1.4286178,9.0,1.9475905,1.1739193,6.0,2.8025131,226.83244,24.0
1.0541534,8.0,1.0928744,1.1222059,4.0,3.0977921,57.18597,14.0
1.6008366,10.0,1.0693477,1.3797184,6.0,1.1953852,388.69766,8.0
1.2925687,9.0,1.9363534,1.6426829,5.0,1.9053892,777.60693,17.0
1.2035078,9.0,1.3992753,1.7025663,6.0,2.351007,917.4316,28.0
1.7169284,9.0,1.3246225,1.8165332,5.0,1.5762002,984.98425,6.0
1.5481093,4.0,1.0357686,1.2238386,5.0,0.34060633,710.0518,23.0
1.3407211,9.0,1.9321512,1.0748434,6.0,2.3810847,153.70604,23.0
1.3447386,10.0,1.0869795,1.0883741,6.0,0.14183393,899.5126,22.0
1.5898697,3.0,1.1404256,1.6961224,6.0,1.8601857,397.2164,26.0
1.4138821,6.0,1.7476237,1.9671615,6.0,2.1300733,319.80704,30.0
1.2552302,11.0,1.9289628,1.9245257,8.0,0.3788072,337.43817,26.0
1.3125887,4.0,1.701913,1.0103368,6.0,2.2722003,105.66591,26.0
1.3720698,9.0,1.7676507,1.7958266,4.0,1.78868,652.49585,23.0
1.4003527,9.0,1.3634937,1.4704465,5.0,2.0456808,790.7202,25.0
1.5048387,6.0,1.7070109,1.756096,4.0,3.1238797,877.8128,20.0
1.6237493,6.0,1.359347,1.598563,8.0,1.2515619,982.2001,5.0
1.4105086,4.0,1.6571414,1.9568242,8.0,1.8772461,406.10184,26.0
1.2371651,6.0,1.976431,1.9421388,6.0,2.7831805,791.68085,30.0
1.5574448,5.0,1.9152069,1.6742784,5.0,1.9876341,758.6288,7.0
1.1282467,10.0,1.4717815,1.2724664,6.0,0.10769645,85.02981,10.0
1.4050473,9.0,1.5660087,1.6701407,7.0,2.8732908,431.05255,21.0
1.3059344,11.0,1.7315656,1.893216,7.0,1.6930681,882.52264,10.0
1.4634988,8.0,1.507917,1.4707469,6.0,0.28675047,538.0099,18.0
1.2899853,10.0,1.8130897,1.3657151,6.0,0.20346531,825.7345,15.0
1.3899242,9.0,1.6375757,1.3428177,8.0,0.09153256,295.8311,6.0
1.6089187,10.0,1.0098703,1.2488952,3.0,1.5804033,415.48953,14.0
1.3655066,6.0,1.6532434,1.5143234,6.0,2.2597568,723.05695,25.0
1.5954577,8.0,1.1111671,1.04187,4.0,2.1699193,625.13446,15.0
1.4079989,4.0,1.917284,1.9980423,4.0,1.7541195,214.47078,18.0
1.2209729,7.0,1.5451992,1.0532521,8.0,3.0414906,78.43916,25.0
1.5448651,6.0,1.0400686,1.6629273,7.0,0.54778683,554.78906,24.0
1.0973121,9.0,1.5826906,1.9567403,6.0,1.8599042,93.92427,4.0
1.5211687,4.0,1.6473162,1.7465483,8.0,2.1924727,515.92426,5.0
1.5571233,8.0,1.3165658,1.170935,4.0,2.984136,513.23834,12.0
1.0835547,7.0,1.1382586,1.6767069,3.0,1.5285504,85.88125,12.0
1.4813077,4.0,1.7738351,1.5789846,5.0,1.667137,555.6418,25.0
1.6161519,6.0,1.3951547,1.7803875,8.0,1.2408153,468.56406,11.0
1.594135,6.0,1.5042545,1.8335593,4.0,2.3052762,469.29623,15.0
1.2847935,10.0,1.6384599,1.3987856,7.0,0.4236559,146.69402,9.0
1.5284884,8.0,1.809259,1.4083753,3.0,1.1679069,526.7614,8.0
1.4615369,8.0,1.6038063,1.0249588,6.0,1.8002248,515.30676,15.0
1.280895,6.0,1.8775749,1.902242,6.0,0.28640074,709.7196,29.0
1.1153694,7.0,1.8883613,1.2620732,6.0,0.2711521,59.318012,11.0
1.6025276,9.0,1.2979136,1.888324,3.0,0.6138051,813.01245,17.0
1.4480081,6.0,1.7841705,1.3226087,6.0,0.22723351,143.95872,24.0
1.5039247,3.0,1.6900064,1.9811803,5.0,1.5747309,364.5136,28.0
1.4331342,7.0,1.2767712,1.0875328,4.0,2.6863422,811.56104,28.0
1.400494,8.0,1.1121114,1.0067742,6.0,0.5347898,655.07025,28.0
1.5181447,10.0,1.2345941,1.0134087,7.0,1.0674045,368.3911,5.0
1.407522,7.0,1.530309,1.2089655,7.0,0.1575919,935.69086,14.0
1.4813855,4.0,1.8782681,1.5222607,5.0,2.5129848,936.7749,14.0
1.5239941,5.0,1.865847,1.5746518,3.0,1.8635484,630.3368,17.0
1.4417502,9.0,1.4553715,1.1089725,7.0,2.9037893,246.31111,25.0
1.4350852,8.0,1.8589007,1.1242816,4.0,1.1574614,380.05246,30.0
1.5256011,9.0,1.6717087,1.3392413,5.0,2.1117663,697.0295,9.0
1.2472416,10.0,1.3618445,1.8113555,7.0,1.315173,978.3726,24.0
1.2514381,10.0,1.8162154,1.326801,6.0,1.0624259,137.8422,14.0
1.5093085,8.0,1.2801411,1.7607229,5.0,0.28762835,360.80222,12.0
1.1946518,6.0,1.8098832,1.458946,6.0,0.8927503,961.0247,30.0
1.5865561,5.0,1.7558007,1.9961041,6.0,1.2163066,723.2643,8.0
1.6095842,8.0,1.2937952,1.5852859,7.0,1.0155623,423.89038,13.0
1.2484072,6.0,1.3994596,1.7682111,7.0,0.5804596,941.50494,24.0
1.4585667,4.0,1.0957326,1.2046683,7.0,2.3171072,503.67902,5.0
1.5377351,5.0,1.1768093,1.2899283,5.0,0.17940204,469.049,22.0
1.4388168,6.0,1.5048501,1.7392116,6.0,0.14783855,490.7779,27.0
1.482991,3.0,1.677734,1.6197767,4.0,0.10888677,822.78595,20.0
1.110597,6.0,1.2703735,1.6511589,5.0,0.23323785,100.425575,5.0
1.4709946,9.0,1.7724823,1.7916721,4.0,2.6632743,360.22888,12.0
1.5050086,9.0,1.3155943,1.1119431,6.0,1.8540815,268.52768,24.0
1.5596379,5.0,1.1829813,1.3161601,8.0,1.4905076,590.36884,16.0
1.1484486,8.0,1.9490438,1.3854797,5.0,2.0694873,85.07441,10.0
1.2921114,6.0,1.7751944,1.525827,6.0,0.31754068,98.89398,27.0
1.3479613,8.0,1.6109656,1.2940139,7.0,1.9947147,511.54108,27.0
1.3072139,3.0,1.5791515,1.224965,4.0,1.8844156,183.05751,11.0
1.4533048,6.0,1.7510529,1.7732453,7.0,0.33191714,469.41263,13.0
1.4824417,8.0,1.3902937,1.9206542,8.0,2.528753,442.10425,17.0
1.5019891,5.0,1.5024642,1.3305626,4.0,0.1592051,785.1168,11.0
1.1712804,4.0,1.9968647,1.7665576,8.0,0.23188041,939.471,24.0
1.5014813,3.0,1.5207877,1.8740346,6.0,0.49384856,223.72252,22.0
1.2119952,10.0,1.3299761,1.300308,4.0,0.9637484,76.260635,27.0
1.2338032,9.0,1.8131597,1.4235424,6.0,1.9833272,626.5564,24.0
1.0175629,9.0,1.7613202,1.1488017,6.0,1.2869189,896.4713,25.0
1.4266533,4.0,1.8028979,1.0125945,5.0,3.122676,660.90356,26.0
1.5555052,3.0,1.3604598,1.40939,5.0,2.7194812,742.5122,13.0
1.4839351,8.0,1.8970711,1.4422745,5.0,1.2943769,518.56354,17.0
1.4167542,10.0,1.3901076,1.319615,5.0,1.7281209,846.10376,18.0
1.5675749,7.0,1.2353774,1.0076514,3.0,0.35148734,989.2872,8.0
1.4605737,6.0,1.9610785,1.3662347,5.0,2.3283453,574.46924,14.0
1.6395692,7.0,1.4234259,1.6890192,5.0,1.1827857,901.5783,9.0
1.5130146,3.0,1.6098392,1.1336343,7.0,1.0255828,886.2531,12.0
1.3384928,9.0,1.9988208,1.9016575,6.0,1.438953,303.70227,9.0
1.5662168,6.0,1.0560443,1.1017785,3.0,1.4617893,757.57654,27.0
1.4371544,4.0,1.6908834,1.4154752,4.0,0.13007995,970.9833,23.0
1.3911132,11.0,1.4504106,1.7728314,7.0,2.8556695,179.64606,24.0
1.5151418,5.0,1.3666888,1.7729713,6.0,0.1123356,829.19995,14.0
1.3928432,10.0,1.9072441,1.5758829,8.0,0.24522595,714.21954,8.0
1.6699872,10.0,1.3346901,1.8484423,5.0,1.6378793,600.6184,8.0
1.5446559,5.0,1.3184583,1.6287905,6.0,0.20169464,738.7775,9.0
1.4778123,3.0,1.0553827,1.717432,7.0,0.038421478,737.0208,25.0
1.5392362,4.0,1.0547708,1.0146232,5.0,3.0334513,324.57214,23.0
1.4200488,10.0,1.6328778,1.4470608,4.0,2.1392293,373.43546,27.0
1.2988839,5.0,1.1769723,1.2676946,4.0,2.4033413,109.02027,27.0
1.2100672,8.0,1.6928371,1.1605811,3.0,0.09071953,88.35994,21.0
1.1935239,8.0,1.0745142,1.8221068,7.0,1.7218434,79.71556,20.0
1.7026645,8.0,1.0584474,1.5546165,5.0,1.9656373,625.91943,13.0
1.490568,10.0,1.4257379,1.112538,5.0,0.015271499,549.4005,14.0
1.4696571,11.0,1.9210099,1.2702267,5.0,0.52058977,746.77924,6.0
1.4208874,11.0,1.026282,1.3566808,7.0,2.2602522,870.53894,24.0
1.4579,5.0,1.995107,1.9289261,4.0,1.2095057,537.24756,20.0
1.3857961,9.0,1.508055,1.7264866,7.0,0.9181189,238.29593,6.0
1.4413195,8.0,1.4795122,1.0501971,4.0,0.8904914,320.3181,8.0
1.450641,5.0,1.8052533,1.9064184,5.0,1.4612954,376.36478,26.0
1.4628167,5.0,1.1517214,1.929943,4.0,2.0799153,545.096,3.0
1.343457,8.0,1.844284,1.219636,8.0,2.2069921,306.4903,7.0
1.5045353,8.0,1.4511532,1.8676565,6.0,0.20579395,201.8583,24.0
1.3546182,9.0,1.7410053,1.4299233,5.0,0.75038916,505.10214,24.0
1.5093038,5.0,1.0497496,1.6110804,7.0,1.046172,169.4918,20.0
1.1574372,7.0,1.3042531,1.2941935,5.0,0.17520517,87.31892,11.0
1.4307611,6.0,1.5576189,1.1915846,4.0,1.5332621,264.84482,13.0
1.4718469,7.0,1.7650709,1.1637391,4.0,2.4934394,407.76193,6.0
1.4177009,7.0,1.9351878,1.3294729,4.0,2.7331717,486.86023,6.0
1.1109922,4.0,1.984896,1.8282061,5.0,2.5197961,72.6852,15.0
1.4443836,9.0,1.029317,1.5923668,6.0,0.14940397,471.09583,5.0
1.6311888,10.0,1.1052943,1.8103408,6.0,0.702696,574.6947,20.0
1.424654,3.0,1.3224992,1.3876662,8.0,2.1971543,148.12627,29.0
1.3193343,6.0,1.5395449,1.490757,4.0,2.396225,141.44986,21.0
1.253127,5.0,1.9265258,1.6076283,5.0,2.3568363,72.94629,28.0
1.2451254,7.0,1.8476168,1.3315835,6.0,2.365654,950.246,16.0
1.5638504,3.0,1.3135601,1.5564615,6.0,2.1355515,466.73178,17.0
1.1945962,7.0,1.0379493,1.9643975,7.0,2.4548476,102.76685,9.0
1.4098673,4.0,1.5539268,1.2518507,6.0,0.7646081,842.6568,24.0
1.436269,4.0,1.3735772,1.3579394,3.0,2.0760667,500.35434,7.0
1.3465081,4.0,1.7096922,1.5918658,4.0,0.103656396,512.0937,5.0
1.5327884,3.0,1.3300524,1.4863923,4.0,2.6938438,498.7254,17.0
1.5165708,4.0,1.4750568,1.227933,3.0,0.27778593,418.8198,24.0
1.2695663,11.0,1.7601163,1.525602,7.0,0.88220906,436.70703,30.0
1.5146191,6.0,1.5534784,1.130044,4.0,2.8719995,668.955,20.0
1.5054132,4.0,1.9533694,1.2673929,6.0,1.8788188,939.0096,11.0
1.5410911,4.0,1.3852056,1.1840457,3.0,0.9318942,768.637,12.0
1.2742275,7.0,1.8777497,1.3471469,6.0,0.9324277,773.81946,20.0
1.0868695,5.0,1.3494822,1.8761662,4.0,1.8404491,62.84792,12.0
1.120517,4.0,1.5221038,1.7810998,6.0,1.6855294,114.644646,4.0
1.4222306,3.0,1.7587335,1.2732817,5.0,0.7803294,255.53078,12.0
1.4607908,11.0,1.7402327,1.8261921,7.0,1.4806434,645.9225,8.0
1.4331677,3.0,1.243698,1.4881529,8.0,0.3128344,798.7373,22.0
1.4175092,5.0,1.7677455,1.8653177,5.0,0.76859015,514.6139,30.0
1.353972,5.0,1.6026263,1.3042668,6.0,0.7368563,753.1369,27.0
1.1577344,4.0,1.3720707,1.1002004,5.0,2.3343165,104.554474,7.0
1.5065922,7.0,1.9621497,1.5873662,7.0,2.2624876,827.962,3.0
1.5436858,4.0,1.5231234,1.7772614,4.0,0.5665676,866.9663,7.0
1.150534,11.0,1.8788135,1.9003289,6.0,2.4866917,835.9385,29.0
1.2765524,8.0,1.7480663,1.5892104,6.0,3.0038953,858.1471,21.0
1.4084904,8.0,1.3512211,1.1078221,4.0,2.8326647,950.0183,23.0
1.3899946,5.0,1.8466823,1.6789719,7.0,2.5368564,755.40344,18.0
1.2548383,5.0,1.997779,1.9113933,5.0,0.67814463,847.3186,27.0
1.4763883,4.0,1.6913579,1.3714402,7.0,0.53520817,591.5797,20.0
1.5703144,5.0,1.1760004,1.6796356,5.0,0.32673055,400.15674,28.0
1.5515761,7.0,1.1867334,1.1466585,3.0,0.3643863,455.0376,25.0
1.5279412,4.0,1.1323675,1.6473938,7.0,2.4701493,224.34435,29.0
1.565919,10.0,1.6832646,1.6112427,5.0,1.6114144,687.08594,9.0
1.2031171,9.0,1.8806349,1.2129588,8.0,1.5403228,121.98685,15.0
1.1847225,5.0,1.8581853,1.5517863,8.0,1.5581647,665.0772,29.0
1.5192194,7.0,1.3498992,1.4172919,4.0,2.6550026,276.9478,26.0
1.5112107,4.0,1.2154714,1.9574947,6.0,2.1048067,601.822,27.0
1.5106621,3.0,1.1044323,1.3310919,7.0,0.047667738,772.0647,7.0
1.3099802,10.0,1.4521116,1.6975697,8.0,2.4627714,187.97523,11.0
1.5053046,4.0,1.838109,1.9390368,7.0,2.3754737,571.6438,9.0
1.5377009,3.0,1.6391212,1.2536033,4.0,2.686049,459.10153,26.0
1.6203814,8.0,1.0203904,1.0877056,6.0,1.4103187,961.4638,10.0
1.6295848,5.0,1.3136424,1.9798253,6.0,1.8542795,750.76874,9.0
1.4149704,10.0,1.3621622,1.0514303,5.0,1.9521195,702.3894,27.0
1.161568,8.0,1.9511508,1.5111942,7.0,0.27596,799.91113,24.0
1.3187875,7.0,1.2484256,1.4461806,5.0,1.3183155,177.34187,10.0
1.5218722,3.0,1.7906692,1.2723982,5.0,2.2923484,403.4224,19.0
1.4362408,5.0,1.2987489,1.9410015,4.0,2.7940118,449.66132,6.0
1.5443294,5.0,1.2682501,1.917392,7.0,1.6420653,341.07715,7.0
1.4848821,4.0,1.6385268,1.116253,8.0,1.6478972,198.17622,30.0
1.5274357,8.0,1.4365884,1.5803927,4.0,2.3461764,328.00293,12.0
1.2305422,10.0,1.9104269,1.5867792,4.0,2.851183,892.0559,26.0
1.4426306,10.0,1.648818,1.6334898,6.0,2.8594782,383.667,4.0
1.4435406,11.0,1.6358539,1.3781637,7.0,0.12745142,980.17676,5.0
1.3344107,5.0,1.2819335,1.4156688,8.0,0.8964581,825.17334,27.0
1.4807634,6.0,1.9713213,1.8535674,4.0,3.0423388,631.81195,13.0
1.5012139,8.0,1.1641688,1.4783343,3.0,2.010166,367.95834,5.0
1.337734,9.0,1.8529172,1.9703434,3.0,1.4060206,262.71185,6.0
1.5324413,4.0,1.3549551,1.5813943,8.0,0.5474261,870.4784,13.0
1.5859222,10.0,1.0437186,1.5839896,5.0,0.7579319,715.8876,26.0
1.3111655,5.0,1.185341,1.6498235,4.0,0.99325776,125.87211,18.0
1.5372065,9.0,1.4210156,1.6063124,6.0,2.328945,420.35916,5.0
1.420781,10.0,1.4584558,1.84602,6.0,2.676536,509.49945,25.0
1.6765734,7.0,1.1284386,1.8797187,8.0,1.469224,767.2037,8.0
1.5643373,6.0,1.2676584,1.9433489,3.0,2.569906,664.4478,24.0
1.0738715,11.0,1.8748873,1.8834063,8.0,0.92252475,707.03906,18.0
1.218387,7.0,1.5370071,1.6438143,6.0,0.6944609,56.87169,29.0
1.5943229,5.0,1.4093729,1.7848195,6.0,1.9175367,646.90125,9.0
1.3698477,5.0,1.6721399,1.0266972,8.0,0.1016488,115.983665,27.0
1.3962414,6.0,1.6934025,1.9324661,4.0,2.2248542,748.46533,25.0
1.4373094,3.0,1.5918907,1.0984399,5.0,0.34340036,987.5273,24.0
1.365809,8.0,1.7770122,1.7639408,7.0,2.3868036,279.65817,9.0
1.5258521,8.0,1.2252641,1.2195804,4.0,0.050087996,709.93896,22.0
1.4578106,7.0,1.0801305,1.0328991,7.0,0.8523117,153.76942,24.0
0.6742353,11.0,1.8392702,1.0402374,8.0,0.66531724,918.3507,30.0
1.5532354,9.0,1.1309028,1.9352092,8.0,1.1875925,771.0409,17.0
1.4293988,4.0,1.8125174,1.1887686,6.0,2.382225,184.21284,26.0
1.4047854,6.0,1.7714901,1.9845927,4.0,0.86589473,305.2903,9.0
1.4398979,7.0,1.8985382,1.304847,6.0,3.0816095,461.54596,8.0
1.4043784,10.0,1.4598513,1.9028472,7.0,0.820698,965.6976,13.0
1.5763519,8.0,1.1358143,1.9799337,7.0,1.5910734,224.84618,28.0
1.6179038,5.0,1.046129,1.6162698,5.0,2.3697069,779.42395,12.0
1.3983632,9.0,1.9027909,1.142586,3.0,0.9915081,934.22174,18.0
1.5291111,9.0,1.106123,1.8981292,7.0,0.5958456,289.74146,10.0
1.4117433,4.0,1.2821611,1.8367729,5.0,1.0909976,532.56946,3.0
1.5839144,6.0,1.0234528,1.0999777,3.0,2.0410292,856.6296,23.0
1.5263119,4.0,1.5825278,1.9841734,6.0,0.4412051,267.32288,20.0
1.5187554,11.0,1.0556724,1.5427396,3.0,1.5806334,245.23387,22.0
1.5811785,5.0,1.29802,1.6960133,8.0,2.6100605,681.0243,9.0
1.5988586,9.0,1.1105102,1.5270743,8.0,1.6735348,456.62396,17.0
1.5969446,8.0,1.1302694,1.0471526,5.0,2.0082006,865.3392,9.0
1.4541602,9.0,1.3148404,1.4085492,7.0,1.4214387,991.6294,14.0
1.2976612,4.0,1.5291752,1.7678872,7.0,1.4974033,926.7619,27.0
1.6320252,8.0,1.1939588,1.8588046,5.0,0.71460193,680.2385,16.0
1.2080679,5.0,1.7018924,1.7698458,3.0,1.0797346,52.14007,29.0
1.4110714,10.0,1.6256045,1.8717017,8.0,0.27326077,522.7216,15.0
1.5099616,4.0,1.6560665,1.3627168,7.0,2.5266414,839.6134,7.0
1.4744399,8.0,1.0574157,1.701114,3.0,2.5204163,294.31476,17.0
1.4804599,4.0,1.9782109,1.5909784,4.0,1.8853359,416.48828,11.0
1.1778257,11.0,1.460594,1.0789773,8.0,1.7639763,801.97516,24.0
1.2152736,10.0,1.9504573,1.8351276,5.0,0.70286083,760.8514,14.0
1.6049241,9.0,1.1874394,1.2815961,6.0,0.19841512,878.1744,7.0
1.1350801,7.0,1.4712838,1.9684515,4.0,1.4647856,58.07514,23.0
1.5312619,7.0,1.9333795,1.3818533,5.0,1.0478374,505.71262,7.0
1.5173683,10.0,1.4200326,1.9100955,7.0,1.5663159,735.1087,13.0
1.4113383,4.0,1.3360395,1.2364737,4.0,1.5393187,446.20526,6.0
1.5508971,7.0,1.1699933,1.1374705,7.0,1.4414077,514.94,4.0
1.5826943,5.0,1.4381647,1.9143674,4.0,2.7130005,449.35507,20.0
1.4488138,6.0,1.3102272,1.4484087,4.0,1.8950614,353.4213,4.0
1.4976319,5.0,1.7016768,1.771115,5.0,0.32818598,808.04297,5.0
1.5435286,9.0,1.1601567,1.3700646,5.0,0.037105057,260.96674,24.0
1.3967484,9.0,1.8407108,1.131492,4.0,2.380223,768.1983,16.0
1.2519621,7.0,1.9028974,1.6009287,8.0,1.2309151,173.3912,4.0
1.5022902,4.0,1.583989,1.9895425,6.0,0.21253994,555.54266,17.0
1.4442002,7.0,1.605679,1.3903284,6.0,1.1900077,662.5345,18.0
1.5003058,6.0,1.4744818,1.471257,4.0,2.0000067,603.2558,28.0
1.5734229,7.0,1.2576836,1.2409858,3.0,0.6881326,843.9828,22.0
1.3597287,11.0,1.6957933,1.4499618,6.0,1.035551,204.597,28.0
